Profile_mean numeric,Profile_stdev numeric,Profile_skewness numeric,Profile_kurtosis numeric,DM_mean numeric,DM_stdev numeric,DM_skewness numeric,DM_kurtosis numeric,class
128.484375,46.73010679,1.984666777,1.695020089,1.899665552,14.0806314,14.16564587,152.6357442,0
135.3671875,49.87497981,1.730553501,1.751993479,13.12374582,48.95238357,6.735811091,13.2913247,0
130.453125,52.15165077,1.59383398,1.554255942,2.692307692,16.63177765,11.58942024,87.38016571,0
96.6953125,48.39817897,2.478839224,2.355105847,2.16722408,17.73128471,12.86936208,105.9711591,0
100.21875,46.51829907,2.158251117,2.244690891,1.572742475,13.94928318,15.19107856,175.6455801,0
112.7578125,43.62495453,2.367897825,2.312147682,1.517558528,12.71617854,15.43892721,188.092226,0
111.046875,55.87833594,2.35190045,1.313977771,2.494147157,13.63508407,11.96986803,117.5177027,0
109.7265625,49.28721862,2.159269297,1.72119701,5.842809365,29.18632405,9.226749895,40.78128639,0
111.109375,51.41212685,2.189999362,1.684801475,1.628762542,13.86253494,14.99623587,171.791233,0
116.8125,46.37799013,2.142207294,1.955118753,7.139632107,32.41453493,8.274695895,28.62684511,0
116.7578125,46.31443925,2.060266412,1.566164337,1.484113712,14.71765197,14.78961755,152.2833358,0
139.75,56.00013951,1.904874433,1.418238749,1.392140468,12.23881259,16.2407431,211.9338355,0
94.5,49.49542277,2.425753732,2.339778617,2.265886288,13.18480199,12.75279139,136.1365077,0
97.40625,42.12730659,2.124555203,2.828120899,1.60451505,14.92892682,15.63456032,175.8787541,0
133.5234375,53.43014786,2.062139803,1.703994523,1.557692308,15.66094078,14.06946398,130.0028782,0
106.34375,47.50418362,2.3643788,2.270047645,4.486622074,23.7983935,9.507013446,45.81382618,0
105.5,48.52109722,2.254295978,1.817999528,2.162207358,22.10057074,13.59353452,111.2674402,0
104.9375,39.9583279,2.186071774,2.619728024,2.754180602,16.11179923,11.38878866,89.92974573,0
125.53125,47.83744243,1.907579907,1.595653274,177.6371237,66.59593698,1.771876563,3.118420438,0
122.5703125,59.41441897,1.923526556,1.036118208,15.99665552,53.2676242,6.498931007,11.92601014,0
130.8125,45.78375633,1.906217957,2.417004899,2.612040134,18.39855097,11.85406285,87.03537436,0
120.9296875,46.06961166,1.94468054,2.42864644,6.857023411,32.78120626,8.376350917,29.78376703,0
117.78125,62.81022228,2.009703878,0.875329558,3.718227425,21.82420725,9.879493437,51.22145515,0
80.5859375,32.55200823,2.889958558,6.94891305,2.442307692,18.82384054,12.87035605,107.4195659,0
155.2578125,50.11241209,1.590925872,1.799590553,3.563545151,19.22690968,11.08144611,80.1641518,0
116.5,45.91432238,2.242714954,1.858115867,2.565217391,15.97238192,12.36869254,109.2332284,0
104.140625,51.39138035,2.277650695,1.81531281,7.556856187,33.46029362,7.698048137,22.29075442,0
137.5234375,58.54471646,1.761651694,1.347528232,2.43812709,14.14238457,11.99659972,111.9697278,0
122.796875,45.03997519,1.916934244,2.09088854,0.593645485,10.80491773,22.61950121,398.0228431,0
108.96875,57.75175018,2.022677729,1.314538327,3.192307692,17.33459262,11.47260558,89.87179036,0
86.8203125,38.40398612,2.644018945,3.551256419,2.101170569,16.60344986,13.58332549,125.7720181,0
90.4921875,36.31309081,2.714091529,4.090564718,2.970735786,21.35764053,12.045813,88.21557821,0
84.8203125,34.29272736,2.733456166,5.24899088,7.483277592,34.16513441,8.10295465,26.99176671,0
105.2890625,43.1885677,1.964547708,2.25929627,13.44063545,47.9223067,6.795549122,14.30531213,0
82.203125,44.42257298,2.405632039,2.425847737,2.43812709,14.09257559,12.0469681,112.5521902,0
125.96875,48.68279623,2.174740022,1.55990845,2.237458194,14.56316429,12.84441964,119.8041376,0
111.796875,37.5117397,2.225875866,3.572388518,1.173913043,10.08425318,19.20925863,353.1249777,0
131.4921875,52.18087474,2.024075286,1.449021944,3.040133779,15.84889121,10.69718899,78.72695023,0
100.546875,39.41919333,2.395231519,2.585767581,3.300167224,20.301145,10.70533021,65.8042906,0
117.5078125,40.78851632,2.001287309,2.565401749,2.785953177,16.66021847,11.30462984,84.9337415,0
117.453125,45.08080581,2.018545761,1.860700721,1.995819398,14.14500216,13.72886195,140.1494254,0
79.4765625,36.42178367,2.82815383,5.151078989,2.235785953,13.7195241,13.29454696,139.8860904,0
108.6875,47.83822837,2.282318577,2.083186832,3.504180602,20.13215076,10.9972969,73.52306297,0
77.9296875,39.73214685,2.544728123,3.674070407,2.02090301,12.65249712,14.13212803,168.7369257,0
108.109375,41.11535494,2.271297008,2.411053631,1.858695652,11.95487333,14.92000116,196.1005373,0
104.953125,39.54602923,2.35724355,2.415502401,1.109531773,13.26721294,16.71902878,203.0635963,0
125.90625,54.03809962,2.029143245,1.402504275,1.933110368,12.35919522,14.57784067,182.5703953,0
102.765625,43.57473544,2.072169855,2.245152673,1.913879599,16.75672205,13.36089049,118.583736,0
117.1875,50.05446253,2.244689919,1.529173355,2.205685619,15.25380048,13.66517384,134.280645,0
92.8515625,43.30742031,2.271666678,2.559187575,3.984949833,21.82309018,10.08681095,55.9226551,0
94.453125,42.98998055,2.532496924,2.734679612,1.681438127,15.83336165,15.40384105,168.6558835,0
141.578125,47.70524889,1.865404967,1.880693154,1.64548495,14.20330422,15.16037218,177.1504271,0
85.9296875,35.63490731,2.620147984,4.749574334,1.846153846,14.99558721,14.04212721,143.9852391,0
91.265625,37.07709122,2.754778151,3.948474076,1.722408027,12.84516226,15.33803862,191.7657981,0
117.640625,43.43398985,2.127680824,2.408826823,3.101170569,20.88383139,11.35043295,74.95811487,0
91.40625,44.06590191,2.544518356,3.140635905,3.173076923,18.21208145,10.23260556,61.62854793,0
126.8125,52.53120352,1.64579783,1.520600891,3.309364548,20.68948514,10.95080621,70.54887174,0
134.03125,49.86183058,1.642276807,1.852022971,1.527591973,14.55918866,15.34189047,177.8787728,0
93.3828125,41.07788355,2.237092117,2.982837852,1.801003344,11.95261823,15.02620448,197.5519345,0
133.1796875,45.73999781,1.99721975,2.207049151,1.443979933,12.18225746,14.83087559,184.9192566,0
117.25,50.60678685,1.825559824,1.429386807,2.685618729,16.10271671,11.53610105,89.4490233,0
109.03125,46.87798949,2.264132849,1.939645058,6.060200669,29.30247723,8.480994001,31.72324522,0
107.859375,52.29180958,2.398807917,1.759804929,1.637959866,14.88445567,14.27034627,142.4320156,0
118.15625,49.16401719,2.261243088,1.798674576,1.846989967,13.53451549,13.78088017,144.5521987,0
131.5625,48.72735852,1.878866077,1.614866923,2.086120401,14.25373652,13.47372447,133.9807286,0
130.609375,46.93699806,1.764918025,1.976149049,5.41638796,27.73920952,8.845037971,36.30424187,0
105.265625,44.92484773,2.319080279,2.357939069,3.014214047,23.43868323,11.52935947,74.36614733,0
112.828125,43.68765368,1.985189668,1.948562148,1.251672241,14.55864759,15.91890008,175.9052291,0
135.75,44.23269436,1.857206237,2.019332411,2.418896321,13.72499651,12.57548731,125.442042,0
115.375,52.62589073,2.324993596,1.896289568,3.35451505,18.36574911,10.49799206,67.74098165,0
74.8359375,35.76175011,2.647511965,5.398073275,6.798494983,32.81116078,8.466468132,30.8071899,0
129.8203125,47.89644324,1.97765713,1.713697803,1.668060201,13.51170742,13.89625077,146.0410625,0
109.7578125,56.9798136,2.126286855,1.005110242,1.283444816,15.36378577,16.25798322,182.7289161,0
93.3984375,34.87081961,2.531733467,4.662683122,3.25083612,17.58221845,10.82651384,75.13707929,0
175.328125,58.16760661,0.631803569,2.67725598,16.56521739,49.70449393,6.141411067,9.991996924,0
99.0078125,44.00647965,2.277264288,2.48144384,1.580267559,13.40110857,15.68475693,186.1183587,0
147.734375,47.13718085,1.600923529,2.032020927,5.765050167,26.31169258,8.394100484,32.74237484,0
115.6953125,50.06754166,2.200999722,1.87560953,1.349498328,10.7185766,18.30044539,302.6488896,0
123.5703125,50.13352228,2.014402221,1.597551856,4.243311037,20.50789465,9.756195002,54.48221,0
156.25,44.64390356,1.637787663,2.188719338,2.824414716,16.99860134,12.58638533,112.0447101,0
120.625,54.39281317,2.054528403,1.400012096,10.81103679,43.06978174,7.118991334,16.63282977,0
107.1484375,48.46150048,2.229888851,1.805692468,2.0409699,14.8640155,12.90456898,118.6210804,0
133.6171875,60.14528258,1.769933928,1.135922562,2.224916388,14.84075158,12.88368089,121.1958058,0
62.3984375,42.06140226,4.141188359,8.35970819,141.0217391,66.15363841,3.141184685,0.907008207,0
106.953125,43.5701409,2.350447259,3.112584091,3.094481605,21.15894467,11.21814778,73.81787997,0
116.8671875,53.59386787,2.346001035,1.599594768,116.8896321,61.61430246,2.647128492,1.544219875,0
106.6484375,45.71508057,2.140260218,2.415750822,2.138795987,17.29376712,12.99579144,112.6090107,0
116.1171875,43.70508786,2.297516162,2.800427149,1.815217391,17.34521039,13.47347129,113.7937448,0
131.4921875,49.92103078,1.695086854,1.558574752,2.724916388,15.25448828,11.32066424,91.4878921,0
103.9140625,42.31892074,2.113029141,2.215332545,2.326086957,18.30270431,11.87425595,84.06632863,0
120.328125,48.043943,1.910821925,1.896297378,1.20735786,10.72803719,18.09341617,295.8899964,0
101.40625,44.15198139,2.319506393,3.335424856,24.27759197,60.55702859,5.411388133,5.556408747,0
110.625,55.05224791,2.057797593,1.475622673,5.406354515,24.84901753,8.634822956,34.63188955,0
100.0859375,41.24261815,2.210607727,2.543858653,1.434782609,10.9982483,17.02344588,264.5348979,0
115.1171875,47.88391253,2.222962405,1.978568604,3.533444816,23.95804691,10.32843918,54.74401617,0
120.3828125,50.37687979,1.701016379,1.546051986,2.260033445,16.68551656,11.97645309,91.82738831,0
104.8671875,51.55903338,2.303613977,1.909009858,1.841973244,18.50994339,13.90619245,122.8351796,0
121.0390625,43.18626126,2.075660208,2.000259356,2.696488294,17.26739405,11.10558276,78.79079717,0
110.484375,57.60940467,2.109126949,1.234233263,1.822742475,16.66220618,13.77745046,125.1635125,0
170.4765625,61.62613651,0.657731427,2.487762384,62.5493311,90.90053041,4.077368287,1.124165546,0
132,45.06956429,1.754973069,1.747859413,1.74916388,15.64159484,16.03703635,184.6549236,0
120.6796875,48.42809321,2.03725156,1.606362951,3.983277592,19.81692263,9.49798604,51.8444518,0
116.984375,40.62999669,2.011530099,2.484556735,2.647157191,15.83007331,11.44014695,89.56186248,0
145.6640625,50.22749455,1.73305927,1.462067173,13.27759197,41.52532611,6.295599492,11.08686106,0
96.375,42.77959502,2.303702008,2.518650877,2.903010033,16.51331552,11.02739918,80.12925301,0
140.140625,48.78952474,1.805562001,1.6619194,2.58361204,16.52120961,12.00973781,97.81311943,0
106.375,50.00578092,2.133576458,1.788039975,26.86705686,65.40071915,5.304384482,4.953859936,0
128.6796875,51.95414649,1.983762015,1.617880508,4.808528428,27.89830363,9.232995192,39.28745219,0
133.921875,49.02799095,1.695343711,1.37936012,2.800167224,16.4892597,12.39021325,110.2129182,0
99.5234375,54.36896013,2.512762301,1.566841224,2.278428094,15.33217166,13.33697942,129.5188693,0
126.0703125,47.98456516,1.842526605,1.472768025,13.19816054,40.21202207,6.343145642,11.70905261,0
146.0859375,42.16263663,1.932363199,2.455475004,2.237458194,16.11602377,12.46003621,103.6347123,0
104.4921875,43.67547154,2.508640623,2.851925351,0.984113712,12.83672545,17.70205726,232.1389139,0
107.0234375,51.93001072,2.194941777,1.476670188,2.088628763,12.84635879,13.33581118,150.8316258,0
143.7890625,51.67395565,1.650178456,1.38294849,1.090301003,12.54364446,19.89635809,313.4166939,0
110.7421875,49.60803332,2.030532418,1.912307118,2.024247492,17.64012929,12.78998445,101.8521459,0
135.5703125,39.39913617,1.979581363,3.349319486,8.164715719,30.05138508,7.163099685,18.96585982,0
101.046875,43.50661936,2.336514954,2.738320827,3.592809365,20.65626263,10.53796193,64.86750286,0
119.3984375,44.20342532,2.076256213,2.163823523,2.175585284,13.79063249,12.93769035,130.9571931,0
120.078125,47.22496185,2.12386499,1.840720415,11.01170569,42.80075403,7.182618303,17.63260107,0
121.3515625,56.12981464,1.913007802,1.112275921,1.158026756,12.53827361,16.38911467,205.2287208,0
98.09375,45.74307282,2.275963152,2.600355956,6.93812709,33.29948503,8.270824754,28.3164122,0
125.7421875,50.87749473,2.010418546,1.567131116,2.039297659,18.40811842,13.36669662,113.1291295,0
105.96875,42.85275252,2.458519057,2.716664809,2.12541806,19.69600038,13.30517502,108.9129961,0
116.9765625,49.13366095,1.830322166,1.949855416,2.392976589,15.21274167,11.78549922,97.32456669,0
113.0234375,49.07447542,2.306776286,1.879290342,2.719899666,13.93796476,11.73228035,111.9469572,0
141.046875,48.86010952,1.957742899,1.672880653,5.043478261,29.30299189,9.327999303,40.53871725,0
129.453125,53.31024459,1.865611336,1.480670467,1.037625418,13.19696767,17.62561893,227.9104599,0
141.3125,52.44666189,1.682912047,1.583311255,2.24916388,17.62489472,12.47440676,97.93837442,0
124.5859375,61.28844805,1.939028157,1.132336857,71.03846154,84.51551989,3.647899871,0.496153389,0
119.265625,40.52304213,2.203442505,2.675229114,2.224916388,18.52740214,12.38403726,92.82900677,0
137.8046875,50.83829428,1.72146468,1.492105129,7.118729097,30.89231946,8.539410094,33.63050611,0
116.875,51.07760639,1.958568018,1.578559128,1.636287625,14.15882157,15.13351345,170.474437,0
134.3828125,57.55936081,1.720724022,1.272383935,10.72826087,41.40763874,7.054616542,16.38250656,0
108.4375,30.8956788,2.240925012,5.283627616,2.893812709,19.89675513,11.14628982,72.71839296,0
110.765625,46.93237894,2.247590328,2.00986036,7.196488294,32.5949709,8.236904302,29.02591108,0
100.0078125,52.49188867,2.209398747,1.795582479,7.598662207,33.64147183,7.835249103,24.02119495,0
100.265625,43.80897532,2.10909874,2.243499435,1.142976589,13.77472089,17.28765722,217.3818399,0
125.25,45.49089882,1.885616861,2.060922094,9.464046823,34.33566179,7.411389536,21.83200446,0
124.2890625,56.65371131,1.952812874,1.141408561,14.68478261,43.72393789,6.092799181,9.581755737,0
120.8671875,44.94308399,1.896540731,1.812934334,6.834448161,30.48486686,7.684940012,22.32223732,0
125.0078125,43.41253709,2.385656475,2.289436275,2.081103679,12.82031509,13.55339413,154.2493678,0
132.546875,47.70430722,1.843388304,1.738275386,3.607859532,23.46357538,10.22913082,54.54012764,0
127.421875,46.82424075,2.243694232,1.969365153,3.997491639,23.696785,9.710006238,48.33663031,0
82.859375,34.62336061,2.716114016,5.050019844,2.120401338,14.35370969,12.67120708,118.9733029,0
110.890625,38.42509645,2.109581553,2.792442692,3.505016722,25.58893224,10.83433423,61.79278834,0
91.5546875,42.72784671,2.166134522,2.42559542,2.373745819,15.03846616,12.73753472,114.5002856,0
87.8359375,36.76270557,2.439516223,4.237720472,1.984113712,16.61678791,13.31627603,116.7772019,0
127.203125,46.97595119,1.987167125,2.290006673,2.808528428,16.91467751,11.4666846,87.19215076,0
125.3125,40.85411355,2.201123467,2.295496992,1.985785953,18.13878949,14.16207961,134.6975632,0
86.1875,37.35466629,2.404688297,4.268154318,2.410535117,16.29974832,11.73836118,89.39683528,0
140.3359375,54.52970483,1.887900349,1.224623101,4.003344482,22.27548682,10.521854,63.41969711,0
85.03125,37.1989872,2.479363894,3.872297404,1.953177258,16.04173533,13.43743415,122.3848453,0
128.3125,50.64039118,1.977406015,1.787561165,2.898829431,20.2250457,10.98069941,67.88621376,0
88.9609375,39.66055234,2.447321444,3.384128103,3.909698997,24.78553912,10.26195398,55.69640694,0
99.8046875,44.06973497,2.325882477,2.408080867,1.740802676,12.6541878,14.12526306,164.646188,0
128.875,52.75192532,1.768285811,1.265836823,1.993311037,16.54945832,12.67491461,103.4775507,0
108.8046875,51.34108652,2.186130749,1.614568008,2.051003344,14.86623435,13.66182836,133.895633,0
84.7734375,40.68979733,2.639445151,3.234623301,9.671404682,36.35158885,7.114768433,17.60240088,0
128.0859375,51.75317432,1.818306375,1.565763743,2.87458194,16.90538265,11.77315135,93.78353397,0
101.3046875,44.76807571,2.240115655,2.696591108,2.109531773,13.79552819,13.27903238,135.3818601,0
110.546875,48.02552371,2.193980203,2.021827307,1.204849498,12.4211497,16.58474371,217.2421972,0
133.640625,52.53105248,1.759146785,1.322666577,1.25,11.7200572,17.19395208,243.8006807,0
92.640625,50.34284557,2.645511301,2.327182493,4.836956522,23.26302287,9.545656167,51.13613103,0
113.2890625,56.83462198,2.181766514,1.314966068,2.906354515,15.5294927,11.12260101,87.46508172,0
122.703125,45.76952442,1.837982969,1.857564361,1.722408027,14.52416506,15.22074333,172.2876796,0
140.9140625,50.96245974,1.651863773,1.474843466,22.5819398,55.79974175,5.469139387,6.017306788,0
79.484375,39.4954476,2.543188799,3.696767803,1.501672241,13.33605383,14.50506437,158.7560812,0
135.4140625,58.36048098,1.871132906,0.841086427,19.1638796,42.64283375,5.633270726,8.307235548,0
146.2734375,55.13587121,1.206020426,2.00513565,29.71153846,49.65740051,5.119804252,6.058004911,0
127.3359375,57.13652473,1.951535603,0.775761763,18.79765886,46.8490338,5.948662459,9.718587717,0
133.2734375,56.29452611,1.682051106,0.896910364,80.82943144,78.07241517,3.589635621,0.795505341,0
190.421875,59.10644653,0.358852513,3.289466459,95.71989967,97.75450946,3.197635817,0.011977704,0
108.7421875,49.22766722,2.089380133,1.976417988,2.014214047,18.60342954,12.91815589,101.2119759,0
102.6328125,46.09888676,2.334193518,2.455119673,1.518394649,15.17166529,14.79124565,150.2306774,0
121.34375,50.99194751,2.413140359,1.63230472,2.954013378,15.87188652,10.87673702,80.68435701,0
118.265625,42.04285098,2.061142074,2.541031374,2.718227425,20.9342026,11.78577464,81.32913758,0
104.0234375,41.66710799,2.048601973,2.489028124,2.059364548,18.79449648,12.98463798,102.1402621,0
99.203125,45.92306055,2.019502879,1.948633069,2.061036789,13.4957117,13.64658457,145.6503888,0
100.84375,39.82607451,2.442684911,3.077355653,2.009197324,16.32751384,13.60901536,126.506256,0
96.4140625,54.96853181,2.323727247,1.473066441,0.414715719,8.425767782,29.10806262,735.9120685,0
134.640625,44.30588533,1.722364069,2.271137775,1.93812709,12.48013208,13.88286377,165.6952536,0
137.65625,59.68988052,1.600407059,1.08823338,169.7525084,81.43011419,1.831491687,2.176469453,0
128.796875,90.15744556,1.424476987,0.188909291,223.3921405,45.26092217,0.597244245,8.271001734,0
115.6328125,54.47861838,1.976648858,1.290339666,3.532608696,20.44357043,11.05796382,75.46042566,0
55.671875,31.98659616,4.147787159,13.22162434,15.30685619,45.43007402,6.137592901,10.06235999,0
123.640625,46.58170483,2.059826022,2.034375353,2.659698997,19.53507474,11.63606225,80.79077611,0
130.3125,49.16104752,1.892373776,1.725583135,3.239130435,19.48834676,10.80025612,70.9651008,0
119.484375,42.13074597,1.927132177,2.173435202,2.362876254,14.81515178,11.94881994,103.5353711,0
118.515625,51.36876245,2.229948225,1.521880373,1.348662207,13.0949583,15.11148726,171.5749916,0
128.1328125,45.53044502,2.088245864,2.387335561,7.713210702,34.67122976,8.145223674,27.25855377,0
143.2578125,52.44688475,1.804671772,1.246737403,13.58110368,46.69094586,6.507141504,11.95751427,0
146.140625,48.22922713,1.58152291,1.733885511,8.12458194,35.90302385,7.869949067,24.17392489,0
158.125,39.3454254,1.493408837,3.096108493,2.817725753,16.10070379,12.00924804,105.065703,0
83.171875,46.93880813,2.55281762,2.233610723,0.494147157,9.067701467,25.85947353,575.557867,0
90.9453125,42.86284605,2.394954796,2.961483398,4.348662207,20.14204591,9.0554151,44.16268094,0
126.984375,49.1855518,1.800571483,1.18100472,2.035953177,15.15266387,13.27176664,125.5288038,0
125.0703125,45.7554955,2.150318277,1.772929837,3.118729097,17.28274461,10.65486746,71.4379636,0
110.1875,47.96250977,2.099413446,1.711383849,1.851170569,14.62769594,14.06625407,149.7327378,0
101.2734375,44.47343218,2.070894852,2.268446988,3.164715719,18.71777166,10.56091949,65.84962665,0
103.65625,47.72012113,2.133355706,2.137066055,4.382107023,25.48427899,9.343594506,41.423489,0
108.015625,46.41658923,2.131253134,2.116176398,0.632107023,10.92258128,22.30834211,387.7713598,0
108.890625,44.61278446,2.379970578,2.562646113,0.798494983,12.69715547,19.77036181,287.442701,0
105.8046875,49.89849988,2.179657857,1.810592988,3.024247492,16.97948538,10.54865597,70.27493856,0
76.6953125,41.39756911,2.41165167,3.32445595,2.977424749,17.34304653,11.02165032,77.22644067,0
129.90625,49.69743415,1.762829021,1.639034574,2.823578595,16.99901077,11.24382741,80.67902586,0
132.7890625,46.87477539,1.824087491,1.462755406,3.974916388,19.7296368,9.99767938,57.78324458,0
131.421875,46.59761417,2.002979783,2.174621004,2.409698997,13.59166967,12.65217662,128.4832474,0
100.4609375,39.43663873,2.346323477,3.181439055,3.804347826,22.05238931,9.847221339,50.98709512,0
112.3671875,50.33153694,2.200336539,1.607020118,2.454013378,16.52429221,11.87375031,95.87329611,0
140.0625,48.81241997,1.538453752,1.804503645,2.362040134,17.0894322,13.71095542,129.3420369,0
106.890625,39.54748617,2.368851481,2.616213774,1.159698997,11.45393922,17.07171883,243.9301257,0
100.4296875,46.22764385,2.273986051,1.956277304,2.605351171,17.64660819,12.3496736,101.3709865,0
135.515625,52.4416319,1.742184031,1.535296592,1.2909699,12.60364199,15.62067561,190.3374291,0
138.171875,41.69440711,1.804225294,2.230411865,2.62458194,15.04598407,11.89170002,103.1142287,0
138.0859375,46.80962564,1.868426259,1.969974549,2.309364548,17.42661477,12.56733832,103.0036217,0
117.90625,42.95445217,2.160819242,2.11289832,2.967391304,16.61590809,11.03924209,82.22978215,0
120.3984375,58.93525842,2.01417189,1.393790327,1.72909699,11.77443476,15.747345,218.8371925,0
164.0703125,43.49913498,1.417759112,2.41788586,2.314381271,15.37740907,13.23553423,124.075772,0
130.8046875,47.00200438,1.950030127,1.694033528,1.209866221,12.25796866,16.5797503,216.9085854,0
111.59375,44.50376345,2.458989416,3.293181727,12.77508361,46.11078431,6.789374762,14.19545833,0
138.4453125,45.60184491,1.903973489,2.064985825,3.867892977,22.33881558,9.964917481,53.32167018,0
118.3046875,49.68141607,1.949319241,1.721512027,9.404682274,39.802608,7.505016924,20.31702137,0
83.015625,38.09527209,2.390072532,3.969723033,1.945652174,16.40737321,12.87221546,106.4129522,0
111.1171875,45.86028734,2.054219723,2.124910718,1.244147157,14.64863586,16.30845574,184.4617783,0
118.765625,42.16957663,2.355504687,2.351144831,5.732441472,30.62971186,8.95672882,36.29969714,0
117.015625,49.03952239,1.959855331,1.576973406,6.043478261,31.76172971,8.506468108,30.23205259,0
123.7265625,47.66824068,1.719608045,1.554220191,5.132107023,30.16605557,9.270957091,39.41759295,0
110.75,50.85672276,1.880675833,2.03186745,17.70735786,48.47375919,5.723283924,7.304499635,0
110.28125,53.67275518,2.121720893,1.497414049,6.325250836,31.54678107,8.637848217,33.0192181,0
112.6015625,43.07140507,2.064727353,2.253261731,2.287625418,14.59374771,12.48435104,114.4662046,0
108.71875,49.20206066,2.060023937,1.921527606,10.91722408,43.24002393,7.110260234,16.71178119,0
97.78125,44.55227574,2.434998773,2.35999324,1.87541806,12.34463437,14.23726722,175.3988022,0
98.453125,35.87170267,2.343018088,3.853986729,3.143812709,18.41738455,11.3862935,82.25018636,0
103.15625,46.64015127,2.281616477,2.364678345,2.649665552,16.70024457,12.10262616,97.72892671,0
112.6953125,54.50552704,2.171005565,1.413818827,1.218227425,13.15275708,15.74729671,183.0042461,0
120.7421875,52.2984593,2.336018263,1.680068885,1.199832776,12.23396637,17.48049518,244.0377699,0
136.7109375,48.76140129,1.725739588,1.53503545,1.496655518,15.42131247,15.67148522,173.2405347,0
138.3671875,53.7255571,1.764802608,1.388946782,1.902173913,11.92772109,14.64473341,193.1154645,0
133.109375,50.8108063,1.864504754,1.605849134,2.485785953,15.27240824,11.96648745,101.051515,0
101.6015625,46.34017221,2.110270649,2.262718264,1.217391304,13.97667306,16.14151791,185.1918122,0
107.2421875,44.95670593,1.965910183,2.373838427,1.265050167,13.97988818,17.65858765,236.0839917,0
104.1796875,44.72003773,2.238402183,2.279298215,0.75,9.687692171,22.00803739,434.3637502,0
141.484375,46.41608429,1.446570309,2.501807508,0.586956522,8.193620393,29.21781029,783.0226915,0
83.5234375,37.84114924,2.864614046,4.940347355,1.239966555,12.78475425,16.95192414,224.825188,0
97.046875,47.89439218,2.238041082,1.696345756,2.455685619,17.35423409,11.2151951,75.77974631,0
119.4453125,50.16656765,1.926755142,1.723362645,0.89632107,12.10182357,18.78665711,270.04944,0
107.796875,41.86555106,2.404077477,3.029966851,5.831103679,29.069371,8.622642783,33.39387891,0
135.125,44.47664415,1.924482275,2.008245398,3.773411371,19.10877144,10.03791937,59.5590435,0
104.8671875,40.15057034,2.134979349,2.791255307,1.849498328,15.37711319,14.36652908,147.0901088,0
95.296875,42.39073443,2.470352621,3.013887609,3.410535117,17.68749126,10.35271081,66.53322952,0
111.40625,54.87947554,2.225415258,1.431132744,1.241638796,11.49964251,16.8024636,239.1401638,0
127.8828125,49.34043428,1.79067577,1.593550205,1.836120401,14.01635093,14.27040002,153.0754457,0
133.5859375,47.95644628,1.710199435,1.610338193,9.925585284,35.23671002,7.043358488,17.22370098,0
88.359375,35.48277187,2.650842983,4.434030196,2.20735786,14.88923921,12.50481618,111.5539556,0
136.140625,39.31418605,1.779906729,2.778120231,2.72826087,17.41560358,12.19706736,100.9274126,0
121.96875,49.30294386,1.93406365,1.753877767,7.129598662,29.2136478,7.988849807,27.60695132,0
101.2109375,40.90263828,2.10413533,2.637701476,2.518394649,18.29579962,12.46084397,99.55400266,0
144.890625,50.82249047,1.649168462,1.87443174,2.364548495,17.04011245,12.44578626,100.8702546,0
99.3203125,42.36300228,2.526458729,2.452895376,2.12541806,14.52017358,13.00709486,123.7231333,0
127.359375,50.35153523,1.804492407,1.641821275,2.986622074,16.99920778,11.8300146,98.41720388,0
109.5546875,54.52705873,2.152654473,1.441153568,1.006688963,11.1730814,17.6334917,263.0101742,0
101.1953125,36.30256073,2.545526228,3.7848906,1.97909699,18.725407,13.63573347,117.9406179,0
184.828125,59.27848859,0.25174171,3.519375355,172.6003344,70.08645497,2.304200572,1.84640736,0
111.0234375,52.07378552,2.049653702,1.544374884,2.110367893,19.33331623,13.01601858,103.708788,0
98.5859375,42.8289708,2.247886835,2.357555726,2.252508361,18.11228778,13.12135343,111.6393979,0
73.59375,36.13050077,2.95871011,5.530967771,0.845317726,10.55184619,20.20105343,344.1070783,0
110.8203125,50.19889092,2.352800945,2.383429813,2.77090301,15.35023742,11.25888044,89.95613468,0
116.6875,53.30128839,1.885014552,1.621053568,1.934782609,11.85986011,15.32106216,211.8515856,0
110.828125,54.79979319,2.245245631,1.576531142,1.945652174,13.26553697,14.38274226,164.0285899,0
129.640625,56.8213668,1.647786091,1.059982157,14.70568562,39.78653746,6.093755588,10.50721909,0
119.5234375,50.39546186,2.224625052,1.980564444,1.540133779,13.04305558,14.85701965,171.5975015,0
79.171875,37.80007221,2.71942353,4.235248245,2.760869565,15.94942909,12.41980459,113.0152636,0
117.75,43.04757543,1.840955939,2.336032435,2.397157191,14.76256764,12.58049569,117.213011,0
126.3046875,53.16741815,2.041331782,1.171321643,4.248327759,25.25408088,9.569950449,44.35334954,0
112.7890625,50.09735091,2.054625447,1.330686025,2.767558528,19.64882708,12.14543978,92.77050541,0
114.3515625,45.42706893,2.308832794,2.323204164,5.323578595,24.3624007,8.620323013,34.84052002,0
123.4921875,50.03061502,1.889285965,1.333587473,2.568561873,19.33392053,12.6849766,101.5762803,0
138.1015625,51.1953733,1.749314358,1.203571156,2.390468227,16.01537335,11.97223688,96.33723133,0
85.2578125,49.83554926,2.487730222,2.36774251,4.182274247,19.98185348,10.24321944,66.03836358,0
127.109375,48.53594582,1.889870643,1.784238654,1.859531773,15.93119616,14.19360866,138.8689564,0
117.9140625,46.88733627,1.871935013,1.828091017,0.810200669,10.54088693,20.52700076,352.7862826,0
