Profile_skewness numeric,DM_kurtosis numeric,class
4.83620959,0.842583445,1
2.218319717,278.9467088,0
3.179909323,9.406198807,1
2.38549711,128.4505324,0
2.40772315,142.8216259,0
6.145041754,6.311851291,1
1.904532675,298.8727848,0
1.923942038,82.3876608,0
2.107909145,105.0098854,0
1.741845629,52.56766694,0
1.895315412,130.3403268,0
2.144810198,162.6302423,0
1.829861468,144.7940956,0
2.257455637,13.22176109,0
2.030435165,132.3728403,0
2.117662667,25.80542215,0
6.109089409,1.864521307,1
2.369960075,157.2997422,0
2.098836449,165.6378185,0
1.981064567,34.94908394,0
1.969958387,81.42589159,0
2.15623633,90.96535868,0
2.244047324,87.80147024,0
2.081563913,0.254099274,0
1.95344296,197.2632432,0
2.18349869,167.7561547,0
2.616755953,82.03931803,0
2.185149068,152.8698809,0
2.438339484,178.9343386,0
2.189836048,556.751545,0
1.843520676,5.522798098,0
2.127559583,86.29650683,0
1.651337168,52.99510609,0
2.149352041,179.0680609,0
2.481286041,17.44562861,1
1.883254828,86.08972678,0
5.131730023,0.888484703,1
1.775490086,49.42110562,0
1.895839163,21.54818388,0
1.838038661,47.92943891,0
2.116839842,59.55953214,0
2.144176134,262.2803844,0
2.105533187,106.9043356,0
2.021716286,61.45463262,0
2.313624666,97.12792961,0
5.764412769,2.042463132,1
1.971657821,10.94891325,0
2.025015266,75.54825409,0
2.434801453,153.1815424,0
1.939986491,191.6432658,0
1.910866822,157.9996019,0
3.891237371,17.28123863,1
2.331207436,111.3158354,0
2.494429391,4.197713031,0
1.926265019,31.2047045,0
4.911289736,1.96886128,1
2.055380978,132.0710922,0
2.382868657,62.39725612,0
1.785379868,72.11999755,0
1.767805544,12.76396665,0
2.014256916,30.63418836,0
2.463076216,99.24669868,0
1.984371681,3.516079423,0
1.91008174,31.02139091,0
1.86905747,37.85561216,0
1.674224943,55.77678191,0
2.047820215,3.579570099,0
2.554713276,29.63582173,0
1.867498275,110.4589505,0
2.329726949,80.29667155,0
2.055856765,42.5935312,0
2.092736402,162.7593756,0
1.905024993,98.62024372,0
2.058010113,101.8906853,0
1.545444942,38.67123458,0
1.714080853,217.2994544,0
2.253981404,199.0343846,0
2.076908932,168.1868298,0
2.520937228,15.76378986,0
1.899932127,65.37816719,0
2.348781388,142.172862,0
2.167274149,116.3245037,0
1.518755544,67.44303419,0
2.188415154,72.82808336,0
1.864268561,67.97605856,0
2.013003189,159.8277305,0
2.020524464,330.5160867,0
2.491148215,78.10527522,0
1.76094565,65.42395818,0
1.803090222,77.86777679,0
1.983251434,69.02474916,0
2.091901424,268.7642337,0
1.9049387,194.2791912,0
1.959687703,100.8496659,0
2.294296582,111.0299447,0
2.546970708,700.1658357,0
2.222793424,270.0603165,0
2.187524256,82.23672304,0
1.901446766,6.607785349,0
2.023221318,123.7639795,0
1.811766527,121.4368044,0
2.615362822,127.7899947,0
2.429653317,333.3364082,0
2.280490265,315.8929701,0
2.219738402,52.31979706,0
2.068340546,89.19724594,0
2.019176329,57.28202068,0
2.02737845,23.96483858,0
2.054078556,122.2344594,0
1.668463205,150.9216512,0
2.556624806,46.59059387,0
2.027515788,21.20176039,0
2.333340524,13.56801782,0
2.022777499,110.1466762,0
1.750498896,79.32014155,0
2.124474485,51.92909019,0
2.098062632,89.24580124,0
2.313071763,63.19123653,0
1.539517978,232.3592606,0
2.326338695,71.92841728,0
2.083053058,779.8033186,0
2.087951682,64.08163195,0
1.90408784,126.7851339,0
7.092034927,4.303678602,1
1.964347784,2.666805012,0
2.330342305,53.87272856,0
2.385602297,15.29214557,0
2.296147018,53.72180588,0
2.417130301,2.856519845,1
2.005815002,89.98754561,0
1.955165864,57.42405376,0
1.971289663,97.62994701,0
2.370892371,121.5608296,0
2.448630195,155.1284201,0
2.109679926,29.45229309,0
2.092488155,60.1454386,0
2.052309667,118.6786517,0
1.737822611,133.2927325,0
1.786593295,72.95008673,0
1.90770534,83.08098628,0
2.115063592,62.83537666,0
2.487148123,62.15400725,0
2.000921738,190.4673919,0
1.979830959,35.84179804,0
2.580342747,220.8901098,0
2.369877318,75.36501365,0
2.227326155,138.6877396,0
2.176674004,46.16910234,0
2.244529331,202.4349893,0
2.118469427,72.75165727,0
1.849617062,68.24614477,0
7.761276233,2.202834597,1
1.671075165,129.9679279,0
1.987971387,153.4014652,0
2.401532982,106.3860597,0
2.852880524,179.9101351,0
2.379013115,56.17101288,0
1.920810476,54.78072922,0
2.108852756,247.3358966,0
6.71002656,2.150214375,1
1.88959267,85.69272593,0
2.604813662,17.57144191,1
2.171837801,130.1566181,0
2.984206423,54.47281938,0
2.33357886,53.39766597,0
3.447899866,11.7818086,1
1.807411252,64.54949932,0
1.594870951,113.1643545,0
2.299315679,52.25728537,0
2.198533798,31.28615993,0
2.904537891,29.08590869,1
2.342170318,57.66787871,0
2.985508601,86.33208459,1
2.086539031,128.8742289,0
3.775140517,10.40485868,1
2.383477546,102.6448355,0
1.866514899,98.71288074,0
1.90384159,5.21888678,0
1.925977941,59.81314,0
1.971618584,11.74303018,0
1.609242314,112.439404,0
1.627770991,52.72074674,0
3.802937699,1.961695103,1
1.703200522,85.02916897,0
2.247999131,135.8277556,0
2.112774848,292.2600104,0
1.914993765,125.2080415,0
1.910395815,67.40226913,0
2.158269052,35.85764501,0
1.960458616,153.0146998,0
1.839073636,404.4774253,0
2.563070194,207.1059833,0
2.300594141,48.73512102,0
2.304373592,260.9603447,0
3.063744975,64.71249807,1
1.878693685,15.66722654,0
5.089164331,2.769413542,1
2.215601704,42.14245295,0
2.033821582,63.76417308,0
2.109158636,96.0035483,0
2.083812952,9.151717186,0
2.275307299,154.6489733,0
5.509510828,1.128234248,1
1.943476615,61.10040743,0
3.653332222,2.176002898,1
2.280306209,78.34722193,0
2.907402243,168.8447914,0
1.078227865,0,0
2.491427936,144.4473936,0
2.234175174,219.0801635,0
1.881916015,57.37032245,0
2.03779469,100.4954735,0
1.921545891,9.460762832,0
1.749739911,164.4235998,0
2.174354717,99.77503208,0
2.290355455,11.9674904,0
2.414600061,173.0388411,0
2.128616917,82.13497366,0
1.871621467,57.17729305,0
2.628268375,197.9892771,0
1.746356546,83.62161121,0
2.561044086,77.49769155,0
2.013372043,149.2360956,0
2.662640241,100.1101644,0
2.070725478,179.0470687,0
1.711927057,144.5479444,0
2.287490363,273.0643306,0
2.304482404,91.36734157,0
1.94281399,72.27771746,0
2.034905821,78.09922696,0
2.087750535,51.56690488,0
2.446987487,186.3683133,0
1.96719923,375.7804955,0
1.827201031,149.7081127,0
2.133853627,59.08593933,0
1.952671537,50.75773756,0
1.855537267,13.80714747,0
1.789929403,91.53313035,0
2.204047849,482.2492159,0
2.123782387,59.46298784,0
2.050783207,206.0261381,0
2.366070617,45.56749277,0
2.282394187,105.9654777,0
2.178598993,64.05859836,0
2.068689932,78.40944153,0
2.555347635,10.72699783,1
3.100284776,50.26575375,0
2.2581085,69.62599806,1
1.915787822,49.17373522,0
2.46897353,201.1851375,1
2.088772824,117.0330632,0
2.156120791,113.32659,0
2.11959713,363.0378739,0
1.567234073,1.845423831,0
2.178238041,113.4638723,0
2.198319081,195.6518467,0
1.918463438,143.1316204,0
1.887569053,178.8435522,0
1.469512816,135.9768735,0
1.742394827,225.9440058,0
2.218277548,122.615337,0
1.727885974,31.94041631,0
2.577421856,94.53062166,0
1.817433488,4.559654635,0
1.897231318,116.002279,0
2.239586686,52.65809252,0
2.055607636,286.1553965,0
2.747785815,54.74466976,0
2.109225496,126.478872,0
2.038088961,66.08718707,0
2.018636875,25.11570072,0
2.183837942,49.5421073,0
2.406004557,115.4696779,0
2.679484723,88.83124703,0
1.98109957,49.2854561,0
1.943596512,137.7623313,0
1.963977665,140.0397071,0
2.66432776,133.7133506,0
1.708567378,174.6544351,0
1.842832144,15.32332941,0
2.138913798,44.12870361,0
2.006980111,49.13570874,0
2.556001177,135.4276432,0
2.063301422,83.57371312,0
2.453140186,219.4424769,0
6.826573453,2.658593277,1
1.998242705,34.45487019,0
1.954942288,86.07015545,0
1.633962387,169.0232138,0
2.32337931,149.262262,0
2.726983181,70.83691297,0
5.982648205,6.649202165,1
1.850543926,37.87799008,0
1.770603299,37.92777799,0
2.29588232,218.013084,0
2.328124308,301.5689499,0
2.010453719,73.36236746,0
2.482594117,293.8088135,0
2.005110842,115.8152938,0
2.262732567,30.62081883,0
2.177975502,273.492587,0
1.612376464,106.8796104,0
2.449650116,56.35127601,0
2.442908932,39.67366286,0
2.196067189,18.73598394,0
2.253875486,130.0791145,0
1.789470023,93.84043788,0
2.140081902,14.91476378,0
1.975984377,207.746454,0
2.296385654,123.6738349,0
2.136139346,144.9907577,0
2.031951873,49.86250381,0
7.212616591,1.705031007,1
2.13712896,316.2721069,0
2.051143555,192.21671,0
1.896617195,3.544118963,0
1.727137605,48.37229627,0
1.919673956,138.5197225,0
1.982104432,153.8926058,0
2.09171482,148.4283741,0
2.529163281,63.54663448,0
1.771984739,37.22001909,0
1.743314306,43.62689268,0
1.792640743,48.24815532,0
1.621162023,9.938258023,0
2.27803079,33.04866503,0
2.227230725,39.57122905,0
2.528571306,75.79019384,0
1.654236738,37.17721053,0
4.582015071,31.05680071,1
1.884368482,241.0341681,0
7.497097632,1.564105483,1
5.817107509,4.770822413,1
3.924382133,50.92485323,1
2.597665153,110.8044549,0
2.099432788,78.65597019,0
2.268137929,60.65482822,0
1.735130617,253.7467786,0
1.755276928,59.39222287,0
2.174904829,121.8486701,0
2.307553139,78.27663361,0
1.969696951,122.927156,0
1.966624844,94.87562826,0
2.153170429,121.4276624,0
1.972425047,226.0852069,0
3.350654028,1.020432322,1
7.995252786,1.69984064,1
7.603796638,1.479036991,1
2.112600311,109.2017366,0
2.131650888,11.21191783,0
1.995624008,85.24905996,0
1.874590717,5.540582003,0
1.93191938,25.16790644,0
2.430042436,96.58466047,0
1.407592398,114.6027777,0
2.156811162,274.5690728,0
5.157893953,0.937197786,1
3.701062991,12.61236924,1
1.818835798,383.8157034,0
1.770005113,232.6745427,0
2.235449945,51.88850693,0
2.379708609,121.2923716,0
1.953517108,103.6681063,0
2.507140155,286.4798981,0
1.610026447,12.75001181,0
1.545970351,20.87911714,0
5.809913735,1.259711964,1
1.991912247,107.6444189,1
2.879192543,32.93064349,0
1.898655177,70.82457627,0
1.712344124,102.234405,0
2.658099572,52.07620333,0
2.178087411,122.6191156,0
2.374636144,216.5706727,0
1.858164785,171.2029957,0
1.831816985,573.1461321,0
2.999738787,28.46302131,0
2.091884397,193.1607863,0
1.840498165,40.29043186,0
2.041026316,32.16917091,0
2.286256198,75.0722281,0
1.996240696,152.1056164,0
2.086958855,26.92247124,0
2.167297799,90.68333189,0
1.808573387,169.0512095,0
1.994562081,17.79054898,0
2.535031041,107.7680561,0
2.371187326,41.00935871,0
2.198185306,55.28008203,0
2.07366445,49.95868181,0
1.979733885,9.070732798,0
1.636122077,109.9894186,0
2.34523416,31.16711173,0
2.060293604,37.34056204,0
1.742258415,36.94763605,0
6.744332052,1.004337633,1
5.521506984,0.75552816,1
2.286247776,94.89721844,0
1.69449164,882.1330948,0
2.256781028,136.4502046,0
2.497200075,52.24022512,0
2.044884179,114.7368667,0
1.79219977,102.9370221,0
2.239084961,154.882706,0
1.963843854,148.8397018,0
2.246600947,67.05760556,0
2.174613686,100.2282674,0
1.906106937,89.30918805,0
2.53043666,143.9861912,0
2.553708861,118.4240536,0
2.363732879,350.1080941,0
5.341658398,1.426195,1
2.490400195,204.8918779,0
7.870356372,1.171140187,1
2.364920065,88.82496786,0
2.248721179,210.8667815,0
2.355365185,215.9801355,0
2.243308695,89.9571345,0
0.692473211,0.689888697,0
1.620919396,108.6296034,0
1.262536741,166.0848181,0
2.170476438,248.1809722,0
2.458508224,179.6438083,0
2.055053501,272.053486,0
2.396456538,180.2441987,0
1.968966337,44.14400286,0
1.950298269,198.949628,0
1.823465063,109.330203,0
2.095211554,232.7928876,0
3.759295799,184.2169768,1
2.139429246,89.04526911,0
1.914288878,153.1006825,0
2.194653971,102.8541238,0
1.737332856,16.36932072,0
2.164856324,56.58759574,0
1.843605961,86.67885937,0
1.828424449,91.75753199,0
1.792064222,13.81690396,0
2.056838155,52.99977425,0
1.639371923,171.441969,0
1.968633998,157.9661834,0
2.048966826,65.75961457,0
2.355708973,150.0854432,0
1.76443748,105.6809362,0
2.14865669,131.9567523,0
1.894194543,58.53732439,0
1.819576863,109.4258383,0
1.695800557,65.09414773,0
2.004707509,119.0433968,0
1.734804065,53.72850105,0
2.084124371,20.43303432,0
1.919833937,212.2956552,0
2.073003918,45.64932372,0
2.499095585,178.4240179,0
1.744094955,31.21449582,0
2.539942137,92.52538818,0
2.118869554,183.3488218,0
1.648386909,189.494171,0
1.907527872,85.50402112,0
2.109793107,347.9253477,0
2.006234325,57.68473887,0
2.204141721,77.84611548,0
2.125766808,20.56460911,0
2.202921169,102.7549771,0
4.163663258,1.330666308,1
2.086309429,14.68480677,0
1.925251883,127.9968296,0
1.791846003,58.87127102,0
2.067170255,67.04627434,0
2.033378138,237.9464925,0
1.616981723,819.4699178,0
2.413874293,57.79346585,0
2.527405502,135.8321464,0
2.564595184,179.4308463,0
1.679258272,329.1421451,0
2.5595435,160.244713,0
1.694783119,39.19692042,0
2.190503138,52.55655899,0
1.628116917,93.4086589,0
1.808369024,65.21426382,0
2.325018549,72.15821362,0
1.913187431,35.97259514,0
5.409461391,0.942425361,1
2.196114343,135.5836078,0
2.295806009,238.8321967,0
1.757659772,20.30196329,0
1.798407616,147.6687919,0
2.03909198,130.4686376,0
1.935440507,491.8468404,0
4.224357496,1.26544225,1
1.604923034,75.93586294,0
1.756237433,16.77302775,0
2.055677368,89.61657862,0
2.670426734,125.5914849,0
2.101567946,200.6895034,0
1.725857868,57.89393865,0
1.893662434,16.09095882,0
1.766286925,128.2857921,0
4.166145497,4.890186568,1
6.981044248,1.035682404,1
2.391860417,8.423013062,0
1.880876565,227.4913915,0
1.839154657,182.8677925,0
2.242211757,80.01793565,0
3.501585739,0.346703824,1
1.912343595,155.6582028,0
1.932035899,99.16683383,0
2.70219423,100.2182158,0
2.359689446,75.43829422,0
2.172474704,4.589278292,0
2.120228283,57.28116169,0
2.413879248,137.5280062,0
2.14895302,14.98545447,0
1.787574592,22.64473825,0
1.803705284,161.8489261,0
1.886621575,19.79164098,0
2.040104188,153.7937439,0
2.21055802,271.938825,0
2.12297824,151.106961,0
1.929065298,32.138813,0
2.109053143,10.9116792,0
1.737706758,36.01366597,0
1.67903848,43.50336194,0
2.409108323,333.1576187,0
1.523044905,36.95193964,0
2.222867766,79.17349933,0
1.507955079,0.443761395,0
2.353143617,63.44706835,0
2.237299672,82.36067258,0
1.823460767,58.51877874,0
1.926101786,162.4993921,0
2.887438224,0.85907144,1
2.292585913,99.45966317,0
2.286104243,325.982346,0
2.292708089,166.8609957,0
2.226629894,80.31708733,0
1.862215654,159.8237763,0
2.152972211,196.0082664,0
1.990319658,141.0661249,0
2.187095437,93.42358508,0
2.167594888,245.4730762,0
1.781382138,197.4172395,0
2.110376606,65.79293118,0
1.681567802,28.46703266,0
1.62688178,93.01855909,0
2.317871843,24.30977029,0
2.611400015,74.79344534,0
1.761874572,47.13657881,0
1.886960034,33.33852757,0
2.585639409,161.6542518,0
1.948855968,72.90577238,0
8.206581469,2.606975983,1
2.334707582,398.5521563,0
4.858108051,9.997085178,1
2.1860996,156.0834424,0
2.34903112,51.92998533,0
2.105529301,10.51655082,0
1.721245973,10.50245015,0
1.980991761,168.2972477,0
1.950647879,24.55969418,0
2.500624761,50.18551051,0
0.821359892,3.87315374,0
2.282829476,32.03304658,1
2.026564593,23.94134637,0
0.957672764,0.152992475,0
2.57541316,187.2882356,0
2.032921152,14.10670483,0
2.310329958,90.15082646,1
7.536527735,5.198171118,1
2.04584025,68.18639427,0
1.433733942,32.75685679,0
2.161754687,226.368572,0
2.312939619,12.83776346,0
1.653127985,80.16649114,0
5.029439051,19.82425622,1
4.371799715,11.26195597,1
1.879864523,43.73542087,0
2.671594203,1.443372248,1
2.077892958,91.2713905,0
2.234528818,55.5591901,0
2.081792739,253.4154071,0
2.151464009,57.34210054,0
1.874292298,649.7938363,0
2.184036011,140.7243473,0
1.683419594,197.4235143,0
1.615155017,94.56622192,0
2.105366552,30.17084935,0
1.784806994,64.60829222,0
2.163322837,70.55173137,0
2.117204484,75.8431428,0
1.794066647,81.57176737,0
1.761973231,69.21911021,0
2.408120579,56.02961677,0
2.173556065,111.8677612,0
2.285033386,422.9456139,0
2.202870228,85.30303356,0
2.284749687,28.87694298,0
2.637791984,160.3062462,0
1.865713026,208.6346484,0
7.119568077,4.514537172,1
1.881790355,42.77446489,0
2.29722176,44.34404715,0
2.528684955,47.46494253,0
2.007514528,81.89029459,0
2.332688292,195.6593962,0
2.375097483,75.80394175,0
5.82192814,4.323789273,1
2.417058685,88.12822937,0
1.826328402,37.36824609,0
2.133203792,110.6728354,0
4.056844665,3.23014446,1
2.286273988,284.1200699,0
2.228501504,104.3205579,0
7.062549846,3.401894784,1
1.917166807,126.3415591,0
2.490309184,126.767922,1
1.824973293,8.966963948,0
2.108525182,67.64121656,0
2.687538912,51.30898123,0
1.852914557,145.9845612,0
1.892563429,84.65316978,0
1.96432843,87.72729338,0
1.98098332,100.3002554,0
1.804125692,128.3530305,0
2.631282445,195.5879194,0
2.078021611,17.07448273,0
2.166544621,77.47016118,0
2.209602835,105.2375494,0
2.001012101,110.5324751,0
1.600693337,48.97570804,0
1.929119797,197.8984151,0
2.477231908,118.9566399,0
2.15555875,199.2243723,0
2.665525736,110.4352304,0
1.560299406,66.29053866,0
2.467302067,94.17673652,0
2.440591255,149.5628821,0
2.189106239,114.2586682,0
2.550500454,78.81281401,0
2.631842175,135.3194565,0
2.211142321,56.54720441,0
2.002124718,61.19524805,0
1.805768605,7.174240149,0
1.829709659,78.16570671,0
1.71221582,52.58427837,0
1.562699428,32.42157062,0
2.237234038,48.4538226,0
1.969717643,147.9896519,0
2.278766092,81.94715364,0
2.168654131,141.9426117,0
1.853769353,61.03183859,0
2.158883017,176.4061945,0
2.180018784,250.6782135,0
1.554202924,134.1291982,0
1.840181593,86.86906204,0
1.825477335,439.6437801,0
2.202140198,43.74298448,0
2.395719057,161.5186287,0
1.777639136,56.29293334,0
1.744836992,57.8077677,0
0.538570535,3.768910414,0
5.905016695,4.190827808,1
1.906702567,48.89369189,0
2.135019195,3.308975199,0
1.834595068,83.88862417,0
1.821580076,191.4693885,0
2.463276125,118.9321094,0
2.036057071,47.31042745,0
1.745501445,85.75862777,0
1.958636049,50.11764612,0
2.250009043,36.75680266,0
2.0944481,53.33067286,0
1.86459969,109.675097,0
2.212433315,406.6314578,0
2.297154873,60.76910322,0
2.136025706,51.3456066,0
2.137454529,15.35197916,0
2.257531471,333.3599496,0
2.462657904,247.1645274,0
2.003075957,110.0712307,0
1.902635073,1.907267417,0
2.043607168,139.2867092,0
2.266306501,120.5429894,0
1.944130647,259.7160765,0
1.769102841,74.88868021,0
2.20020625,52.09808142,0
1.796818555,164.8341448,0
2.380765545,100.3357909,0
2.195995523,98.01492349,0
2.091315749,247.6617504,0
1.933617738,52.32650381,0
5.105636389,1.388081587,1
1.859375894,8.349435526,0
1.993515286,113.4155264,0
7.055512687,6.187168131,1
2.00941947,76.0082998,0
7.378098083,0.765710345,1
1.672659851,24.60097064,0
2.503129927,1.564994745,0
2.397531254,125.4572139,0
7.730002164,1.501901896,1
1.991531039,373.6110186,0
2.141530067,470.7994457,0
2.147163978,28.74971476,0
1.907230692,11.62783698,0
2.27163074,89.70832848,0
2.17040639,84.9707804,0
1.761033457,30.54431538,0
2.221331136,252.8487438,0
2.334677343,132.5762389,0
1.9737725,20.87236207,0
2.289181832,91.37282602,0
2.259287327,14.57907385,0
1.765678366,70.63404214,0
1.840500384,56.90850513,0
2.02887159,45.57976699,0
2.697950875,121.521319,0
1.968015704,69.78820097,0
1.762464666,90.55680606,0
1.404951103,118.7904932,0
2.041580187,173.3768587,0
2.197186029,242.3030757,0
2.647980883,42.36624545,0
5.503522046,8.054799498,1
1.991262272,80.89655846,0
1.907729555,3.362356713,0
1.766704682,41.43141471,0
2.201012739,66.26185959,0
2.445139718,249.0030881,0
2.316795389,275.3518423,0
1.810293718,263.3322725,0
5.541621455,2.130928747,1
1.810193175,16.81224878,0
2.169649068,97.29483846,0
1.723909557,16.96570572,0
1.877583078,88.92268596,0
2.314504464,53.97319548,0
3.470326096,12.63322881,1
7.221406395,1.829005145,1
2.16539737,138.0974521,0
2.822284652,98.26517085,1
2.003419701,25.74767357,0
1.990579704,19.11117065,0
2.064020372,157.7417839,0
1.955121842,60.89519314,0
2.923165214,41.32358097,0
1.802009713,76.87902708,0
2.604961214,141.9984623,0
2.52796888,82.03700016,0
2.479214589,127.5261908,0
2.152313453,121.7752059,0
2.394400904,85.26692009,0
2.050075535,180.3793692,0
2.024996935,236.2575264,0
1.882910203,196.609188,0
2.084875102,50.00277244,0
2.044022736,33.65844152,0
2.376680702,184.1452992,0
1.860384266,258.8132011,0
2.291434412,119.8574847,0
2.356260463,89.50962945,0
2.271697705,12.64505309,0
1.977077013,85.99963987,0
1.913628801,43.91168045,0
1.906885422,123.0288977,0
2.577959079,50.75523767,0
1.836938212,55.03856435,0
2.152289888,313.1866979,0
2.186346683,303.6270009,0
2.141311885,183.410046,0
2.307445568,92.2920064,0
2.145865333,171.4943459,0
2.198713059,91.90103901,0
1.904789293,120.4023044,0
2.279310332,137.8748122,0
1.735053955,76.74961821,0
1.983985275,19.54667195,0
1.700371185,205.2851744,0
1.547848938,82.56786984,0
2.286802724,76.43876968,0
2.021233209,41.29958711,0
2.074438167,11.11497277,0
1.878179654,118.9392174,0
1.900404427,93.62984786,0
2.549613879,165.2312977,0
1.579384342,40.61152784,0
2.426982306,36.78393621,0
1.508211575,65.23524723,0
1.860911585,93.72895107,0
1.965401034,93.8564441,0
1.927798771,113.127099,0
1.841976142,155.1896474,0
1.840868328,64.11189561,0
2.807742171,98.15470991,0
2.002180083,312.4174786,0
1.959744976,153.5832923,0
2.0511671,78.01534058,0
2.993206671,104.125753,0
2.03980913,61.88374835,1
1.793670881,62.28484671,0
1.712167797,100.9016789,0
2.084448569,117.5187488,0
1.849645414,100.4220476,0
2.008193852,53.88685499,0
1.813657525,167.6621798,0
2.020872185,19.02736991,0
2.373591495,158.4171226,0
2.062052609,595.9563127,0
1.808767568,153.2566526,0
2.263207257,293.2476597,0
1.817141643,85.15277866,0
2.147257629,44.65910152,0
2.142449295,38.71546533,0
1.93886323,42.28790136,0
2.016738254,60.62229341,0
1.802813592,134.7412668,0
2.574345965,92.42586827,0
1.774272864,107.3835843,0
2.64156903,4.408272212,0
7.516497571,0.981672685,1
1.856908124,79.08374634,0
2.902277475,67.08508202,0
1.822205201,43.33722889,0
1.953819937,200.8251665,0
2.767802447,302.7603506,0
2.438747013,211.0878301,0
2.009113809,19.85874601,0
1.905782558,60.14178382,0
1.935819222,96.19437274,0
2.539166243,19.84034783,0
2.172987282,15.05208608,0
1.748334368,114.128271,0
1.931704078,78.00082752,0
2.203083337,127.3917875,0
2.551359129,290.4946303,0
1.986207714,109.0309601,0
2.142092195,201.5980714,0
2.029362399,83.67757088,0
2.211327348,73.54807525,0
1.845216783,77.44880732,0
2.134946138,217.8095165,0
2.530949452,361.4578908,0
2.139909328,92.74691411,0
2.596594618,138.7633792,0
1.759221714,139.4087127,0
2.013827211,113.6661662,0
2.105242893,92.77206728,0
2.182845415,143.272521,0
2.191317412,113.3338399,0
3.055390105,75.02476029,0
2.740442126,49.28768646,0
2.320195873,17.31530219,0
2.694716939,248.1325636,0
2.128469295,99.85289864,0
2.057222524,19.92550823,0
1.767710853,36.84847811,0
2.221315808,49.28909318,0
2.289650095,112.7570538,0
1.658386337,41.79519127,0
1.777641705,52.43240925,0
2.059527385,20.01071872,0
2.175884166,47.072317,0
2.115083396,226.1464321,0
2.08262678,172.0414272,0
2.19707374,64.69009162,0
1.9094783,6.05366656,0
2.116015545,107.3682042,0
2.32120868,104.7393576,0
2.483521322,110.8358,0
2.428719929,28.68866799,0
1.709796295,353.728995,0
1.947493064,136.8208616,0
1.797696564,43.3825668,0
2.228513122,86.50398495,0
2.681653566,194.3511243,0
1.910172702,52.70390051,0
1.810085212,131.2142696,0
2.387388454,157.3910497,0
1.913608699,103.869701,0
1.984664398,161.9958356,0
1.935032241,51.84960036,0
3.320496823,9.769123379,1
2.139400525,42.31917559,0
1.701540551,191.1657756,0
7.877291066,0.483868726,1
2.16206329,10.82880983,1
1.706931917,126.1923533,0
2.735235924,16.9548737,1
2.226758561,124.6854423,0
2.568707147,165.9492447,0
2.31255088,116.7126501,0
1.86861277,35.48372617,0
7.109014546,2.800735494,1
9.27626517,1.319458641,1
1.854649081,117.4944701,0
3.010225415,219.1719025,0
7.349143722,1.108423003,1
2.432914941,188.5389002,0
3.279847342,96.86302516,1
2.048430238,115.3208346,0
1.926408363,554.738454,0
2.06606706,123.852413,0
2.390485695,320.431781,0
3.340585813,3.655039128,1
2.029731024,970.0607296,0
3.940134717,9.939495764,1
1.836588965,121.4199315,0
1.683329612,65.42559065,0
1.841683848,87.0893692,0
2.193218925,67.86772238,0
2.561192446,97.70089811,0
1.847629714,82.66232531,0
1.989669896,97.50332254,0
2.561825488,10.85590088,1
4.998799898,5.68834961,1
2.117439655,170.5305189,0
1.948341881,7.288152912,0
2.339267862,82.05748361,0
2.744200109,14.4699596,1
3.042922961,46.86224699,1
2.044209949,160.8023005,0
2.452563232,62.36759997,0
1.759853985,75.47100191,0
3.446535281,182.0629517,1
4.142275282,3.331478518,1
2.150873701,110.5213546,0
1.906274084,64.83547903,0
1.852856162,47.88060555,0
1.5825632,64.21358932,0
2.140496762,7.650949491,1
3.018343884,31.69128072,1
2.878420189,21.09354437,1
2.359748332,276.0793864,0
2.130299415,100.4616744,0
1.959250054,0.711740335,0
2.429226812,7.168743743,1
2.716194789,308.221535,0
1.973134037,43.64135346,0
1.904735529,35.29913054,0
2.169303245,87.07051704,0
2.223359663,74.92703848,0
2.190249787,103.1963544,0
2.437693179,60.62231452,0
2.403031128,77.48078081,0
2.17337803,10.35204968,0
1.779781118,122.9838691,0
1.933880562,43.71225268,0
2.653433221,56.84001237,0
1.861749989,167.318291,0
1.90066357,112.5615389,0
2.095734383,241.3979231,0
1.73548397,11.51443408,0
1.830368498,161.9718128,0
2.00265517,85.03167807,0
1.79667401,108.9638683,0
2.027069692,405.2986775,0
1.860999839,33.43077583,0
1.508799144,77.2150459,0
1.756148547,99.00903876,0
2.348077676,112.8993783,0
1.619923164,25.18110186,0
2.420736992,717.7818122,0
1.789770428,143.2227376,0
1.604688026,1.660486058,0
2.071353876,292.9543137,0
1.945004475,599.3751636,0
1.827283235,175.2086967,0
2.108745639,177.5089639,0
2.432706734,213.6541648,0
1.764923337,141.0768426,0
2.174119897,15.06198703,0
2.346342787,98.80651706,0
2.191593304,271.7104187,1
1.798522908,23.47286986,0
2.323299107,245.9952028,0
2.083500262,91.9153743,0
2.329042968,104.5021434,0
2.653108801,170.3418209,0
1.958512536,430.9923048,0
1.999833387,17.34287599,0
1.789252738,24.71219947,0
2.043994416,172.3349326,0
2.218542238,164.6861503,0
2.713173589,204.0501447,0
2.081313048,31.42554305,0
2.215935645,74.45580034,0
2.608714031,63.75831965,0
1.938522134,100.8886659,0
1.827493231,47.84366335,0
2.173865699,224.2735012,0
2.405690736,44.55148718,0
1.441975696,11.17857805,0
1.907255561,81.09025776,0
2.041135409,42.35781704,0
2.128219291,58.81118264,0
5.300332991,1.013415097,1
2.114793406,129.0234137,0
2.133973758,25.50535853,0
1.587754148,10.72227799,0
1.911692558,25.13669988,0
2.17532229,100.3507813,0
